DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 15:07:02.979,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
12593282,0.3029,0.0093,0.0025,-0.9530,-0.0031,0.0104,-0.2843,0
12593449,0.3029,0.0093,0.0025,-0.9530,0.0056,0.0070,-0.2698,0
12593616,0.3029,0.0093,0.0025,-0.9530,0.0114,0.0042,-0.2916,0
12593782,0.3029,0.0093,0.0025,-0.9530,-0.0021,0.0058,-0.2789,0
12593949,0.3028,0.0093,0.0025,-0.9530,0.0064,0.0152,-0.2911,0
12594116,0.3027,0.0093,0.0025,-0.9530,0.0084,0.0105,-0.2741,0
12594282,0.3028,0.0093,0.0025,-0.9530,0.0143,0.0004,-0.2702,0
12594449,0.3028,0.0093,0.0025,-0.9530,-0.0010,0.0139,-0.2772,0
12594616,0.3028,0.0093,0.0025,-0.9530,-0.0008,-0.0045,-0.3112,0
12594782,0.3029,0.0093,0.0025,-0.9530,-0.0027,0.0026,-0.2972,0
12594949,0.3027,0.0093,0.0025,-0.9530,0.0030,0.0024,-0.2812,0
12595116,0.3027,0.0093,0.0025,-0.9531,0.0007,-0.0026,-0.3002,0
12595282,0.3029,0.0093,0.0025,-0.9530,0.0152,-0.0062,-0.2759,0
12595449,0.3030,0.0092,0.0025,-0.9530,0.0008,-0.0009,-0.2794,0
12595616,0.3031,0.0092,0.0025,-0.9529,0.0186,-0.0022,-0.2677,0
12595782,0.3031,0.0092,0.0025,-0.9529,0.0029,0.0072,-0.2911,0
12595949,0.3032,0.0093,0.0025,-0.9529,-0.0111,0.0093,-0.2715,0
12596116,0.3032,0.0093,0.0025,-0.9529,0.0035,-0.0017,-0.2703,0
12596282,0.3033,0.0093,0.0025,-0.9529,0.0117,-0.0187,-0.2906,0
12596449,0.3033,0.0093,0.0025,-0.9528,0.0028,-0.0032,-0.2948,0
12596616,0.3033,0.0093,0.0025,-0.9528,0.0115,-0.0135,-0.2901,0
12596782,0.3033,0.0093,0.0025,-0.9528,0.0095,-0.0053,-0.2856,0
12596949,0.3033,0.0093,0.0025,-0.9528,0.0014,-0.0038,-0.2995,0
12597116,0.3033,0.0093,0.0025,-0.9529,0.0104,0.0011,-0.2986,0
12597282,0.3032,0.0093,0.0025,-0.9529,0.0051,0.0002,-0.2824,0
12597449,0.3032,0.0093,0.0025,-0.9529,0.0097,-0.0111,-0.2905,0
12597616,0.3032,0.0093,0.0025,-0.9529,0.0040,0.0078,-0.2857,0
12597782,0.3032,0.0093,0.0025,-0.9529,-0.0085,-0.0073,-0.2916,0
12597949,0.3032,0.0092,0.0025,-0.9529,0.0084,-0.0023,-0.2791,0
12598116,0.3032,0.0093,0.0026,-0.9529,-0.0011,0.0094,-0.2806,0
12598282,0.3034,0.0093,0.0026,-0.9528,0.0164,-0.0028,-0.2656,0
12598449,0.3035,0.0093,0.0026,-0.9528,0.0042,-0.0046,-0.3029,0
12598616,0.3035,0.0093,0.0026,-0.9528,0.0125,-0.0072,-0.2809,0
12598782,0.3035,0.0093,0.0026,-0.9528,-0.0063,0.0157,-0.2833,0
12598949,0.3035,0.0093,0.0026,-0.9528,0.0016,0.0053,-0.2562,0
12599116,0.3036,0.0093,0.0026,-0.9528,0.0142,-0.0003,-0.3043,0
12599282,0.3035,0.0093,0.0026,-0.9528,0.0048,0.0037,-0.2989,0
12599449,0.3036,0.0093,0.0026,-0.9528,0.0261,-0.0042,-0.2968,0
12599616,0.3037,0.0093,0.0026,-0.9527,0.0225,-0.0034,-0.2721,0
12599783,0.3036,0.0093,0.0026,-0.9528,0.0083,0.0117,-0.2981,0
12599949,0.3035,0.0093,0.0026,-0.9528,0.0049,-0.0088,-0.2725,0
12600116,0.3035,0.0093,0.0026,-0.9528,0.0091,0.0052,-0.2778,0
12600283,0.3033,0.0093,0.0026,-0.9528,0.0098,0.0016,-0.2868,0
12600449,0.3034,0.0093,0.0026,-0.9528,-0.0022,0.0044,-0.2909,0
12600616,0.3033,0.0093,0.0026,-0.9529,-0.0050,0.0046,-0.2893,0
12600783,0.3033,0.0093,0.0026,-0.9529,-0.0039,-0.0055,-0.2861,0
12600949,0.3032,0.0093,0.0026,-0.9529,0.0039,-0.0031,-0.2778,0
12601116,0.3032,0.0093,0.0026,-0.9529,0.0036,-0.0051,-0.2849,0
12601283,0.3030,0.0093,0.0026,-0.9529,0.0059,-0.0069,-0.2894,0
12601449,0.3031,0.0093,0.0026,-0.9529,0.0046,0.0049,-0.2801,0
12601616,0.3032,0.0093,0.0026,-0.9529,-0.0023,-0.0014,-0.2774,0
