DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 15:07:02.795,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
16167443,0.5760,-0.0023,0.0014,0.8174,-0.0069,0.0105,-0.0964,0
16167609,0.5760,-0.0022,0.0013,0.8174,-0.0079,0.0081,-0.1150,0
16167776,0.5760,-0.0022,0.0014,0.8174,-0.0058,0.0058,-0.1356,0
16167943,0.5760,-0.0022,0.0013,0.8175,0.0006,0.0038,-0.1124,0
16168109,0.5760,-0.0022,0.0013,0.8175,-0.0037,0.0100,-0.0926,0
16168276,0.5760,-0.0022,0.0013,0.8175,-0.0057,0.0100,-0.1111,0
16168443,0.5760,-0.0023,0.0013,0.8175,0.0012,0.0009,-0.1336,0
16168609,0.5759,-0.0022,0.0013,0.8175,-0.0029,0.0061,-0.1136,0
16168776,0.5759,-0.0023,0.0013,0.8175,-0.0111,0.0097,-0.0946,0
16168943,0.5759,-0.0023,0.0013,0.8175,0.0003,-0.0040,-0.1367,0
16169109,0.5759,-0.0023,0.0013,0.8175,-0.0014,-0.0009,-0.1261,0
16169276,0.5759,-0.0023,0.0013,0.8175,0.0002,0.0092,-0.1296,0
16169443,0.5759,-0.0023,0.0013,0.8175,0.0020,-0.0025,-0.1093,0
16169609,0.5759,-0.0021,0.0012,0.8175,0.0056,-0.0020,-0.1029,0
16169776,0.5759,-0.0021,0.0012,0.8175,0.0072,-0.0033,-0.0988,0
16169943,0.5759,-0.0021,0.0012,0.8175,-0.0128,0.0102,-0.1205,0
16170109,0.5758,-0.0021,0.0012,0.8176,-0.0111,-0.0011,-0.1128,0
16170276,0.5758,-0.0021,0.0012,0.8176,-0.0039,0.0009,-0.1358,0
16170443,0.5758,-0.0021,0.0012,0.8176,0.0083,-0.0108,-0.1192,0
16170609,0.5758,-0.0021,0.0012,0.8176,-0.0157,-0.0107,-0.1266,0
16170776,0.5758,-0.0021,0.0012,0.8176,-0.0052,-0.0140,-0.1223,0
16170943,0.5758,-0.0021,0.0012,0.8176,-0.0015,-0.0036,-0.1022,0
16171109,0.5758,-0.0021,0.0013,0.8176,-0.0007,0.0137,-0.1201,0
16171276,0.5758,-0.0021,0.0012,0.8176,0.0070,0.0094,-0.0942,0
16171443,0.5757,-0.0021,0.0012,0.8176,-0.0012,0.0096,-0.1204,0
16171609,0.5757,-0.0021,0.0012,0.8176,0.0011,-0.0138,-0.1327,0
16171776,0.5757,-0.0021,0.0012,0.8177,-0.0004,0.0175,-0.1046,0
16171943,0.5757,-0.0021,0.0012,0.8177,0.0036,0.0020,-0.0912,0
16172109,0.5757,-0.0021,0.0012,0.8177,-0.0043,0.0017,-0.1028,0
16172276,0.5757,-0.0021,0.0012,0.8177,-0.0014,0.0095,-0.1205,0
16172443,0.5757,-0.0021,0.0012,0.8177,0.0057,-0.0054,-0.1259,0
16172609,0.5757,-0.0021,0.0012,0.8177,-0.0195,-0.0080,-0.1356,0
16172776,0.5756,-0.0021,0.0012,0.8177,0.0070,0.0005,-0.1203,0
16172943,0.5756,-0.0021,0.0012,0.8177,0.0202,0.0009,-0.1170,0
16173109,0.5756,-0.0021,0.0012,0.8177,0.0055,0.0035,-0.1002,0
16173276,0.5756,-0.0021,0.0012,0.8177,0.0090,0.0054,-0.1148,0
16173443,0.5756,-0.0021,0.0012,0.8177,0.0002,-0.0087,-0.1253,0
16173609,0.5756,-0.0021,0.0012,0.8177,-0.0020,-0.0024,-0.0997,0
16173776,0.5756,-0.0021,0.0012,0.8178,-0.0108,0.0029,-0.1282,0
16173943,0.5756,-0.0021,0.0012,0.8178,-0.0075,-0.0068,-0.1126,0
16174109,0.5755,-0.0021,0.0012,0.8178,0.0039,-0.0084,-0.1182,0
16174276,0.5755,-0.0021,0.0012,0.8178,-0.0009,0.0041,-0.1077,0
16174443,0.5755,-0.0021,0.0012,0.8178,0.0098,-0.0042,-0.1269,0
16174609,0.5755,-0.0021,0.0012,0.8178,-0.0037,-0.0037,-0.1182,0
16174776,0.5755,-0.0021,0.0012,0.8178,-0.0043,0.0003,-0.1378,0
16174943,0.5755,-0.0021,0.0012,0.8178,-0.0035,0.0012,-0.1096,0
16175109,0.5755,-0.0021,0.0012,0.8178,-0.0038,-0.0051,-0.1134,0
16175276,0.5754,-0.0021,0.0012,0.8178,-0.0075,-0.0008,-0.1359,0
16175443,0.5754,-0.0021,0.0012,0.8178,-0.0085,0.0123,-0.1175,0
16175609,0.5754,-0.0021,0.0012,0.8179,0.0014,-0.0036,-0.1075,0
16175776,0.5754,-0.0021,0.0012,0.8179,0.0002,-0.0097,-0.1116,0
16175943,0.5754,-0.0021,0.0012,0.8179,0.0108,-0.0009,-0.0899,0
16176109,0.5754,-0.0021,0.0012,0.8179,0.0028,-0.0013,-0.1178,0
16176276,0.5754,-0.0021,0.0012,0.8179,0.0076,-0.0062,-0.1042,0
16176443,0.5754,-0.0021,0.0012,0.8179,0.0085,-0.0024,-0.0914,0
16176609,0.5754,-0.0021,0.0012,0.8179,0.0001,0.0088,-0.1014,0
16176776,0.5754,-0.0021,0.0012,0.8179,-0.0005,0.0031,-0.1038,0
16176943,0.5754,-0.0021,0.0012,0.8179,-0.0027,0.0107,-0.1269,0
16177109,0.5754,-0.0021,0.0012,0.8179,0.0006,-0.0004,-0.1105,0
16177276,0.5754,-0.0021,0.0012,0.8179,0.0050,-0.0094,-0.1265,0
16177443,0.5753,-0.0021,0.0012,0.8179,0.0010,-0.0032,-0.1135,0
16177609,0.5753,-0.0021,0.0012,0.8179,-0.0091,0.0071,-0.1361,0
16177776,0.5753,-0.0021,0.0012,0.8179,0.0079,-0.0080,-0.1070,0
16177943,0.5753,-0.0021,0.0012,0.8179,-0.0002,0.0080,-0.1361,0
16178109,0.5753,-0.0021,0.0012,0.8179,-0.0065,-0.0001,-0.0989,0
16178276,0.5753,-0.0021,0.0012,0.8179,0.0010,-0.0019,-0.1428,0
16178443,0.5753,-0.0021,0.0012,0.8179,-0.0041,0.0090,-0.1052,0
16178609,0.5753,-0.0021,0.0012,0.8180,-0.0016,-0.0014,-0.1351,0
16178776,0.5753,-0.0021,0.0012,0.8180,-0.0063,0.0014,-0.1278,0
16178943,0.5753,-0.0021,0.0012,0.8180,-0.0102,-0.0098,-0.1195,0
16179109,0.5753,-0.0021,0.0012,0.8180,0.0107,-0.0086,-0.1039,0
16179276,0.5752,-0.0022,0.0012,0.8180,-0.0005,-0.0079,-0.0976,0
16179443,0.5752,-0.0021,0.0012,0.8180,-0.0006,0.0087,-0.1307,0
16179609,0.5752,-0.0021,0.0012,0.8180,0.0016,0.0045,-0.1122,0
