DeviceTag: Movella DOT2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 14:21:03.008,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
23749628,0.7000,0.6557,0.1544,0.2371,-0.0188,0.1755,-0.0328,0
23749794,0.7003,0.6557,0.1533,0.2369,0.0045,0.0905,-0.0079,0
23749961,0.7007,0.6555,0.1523,0.2367,-0.0221,0.2443,-0.0664,0
23750128,0.7012,0.6552,0.1517,0.2367,-0.0254,0.2106,-0.0688,0
23750294,0.7018,0.6546,0.1512,0.2368,0.0304,0.1138,-0.0479,0
23750461,0.7027,0.6539,0.1505,0.2366,0.0268,0.1198,-0.1048,0
23750628,0.7035,0.6532,0.1499,0.2365,-0.0428,0.1485,-0.0709,0
23750794,0.7042,0.6525,0.1494,0.2365,-0.1188,0.2886,-0.0081,0
23750961,0.7050,0.6518,0.1490,0.2364,-0.1565,0.3041,0.1104,0
23751128,0.7060,0.6509,0.1487,0.2362,-0.0638,0.3376,0.1454,0
23751294,0.7068,0.6504,0.1481,0.2356,0.0482,0.2088,0.0694,0
23751461,0.7068,0.6507,0.1476,0.2349,-0.0706,0.4294,0.0572,0
23751628,0.7056,0.6522,0.1477,0.2345,-0.1667,0.4952,0.0389,0
23751794,0.7026,0.6552,0.1489,0.2344,-0.4999,0.6013,0.1274,0
23751961,0.6970,0.6607,0.1511,0.2341,-0.8050,0.2736,0.2478,0
23752128,0.6875,0.6693,0.1557,0.2348,-0.7310,0.3968,0.0285,0
23752294,0.6740,0.6808,0.1627,0.2362,-0.3521,0.1933,0.1357,0
23752461,0.6560,0.6959,0.1709,0.2372,-0.0245,0.3131,0.2486,0
23752628,0.6321,0.7152,0.1805,0.2375,-0.6393,1.1914,-0.1556,0
23752794,0.5994,0.7391,0.1934,0.2388,-1.4903,1.8297,0.3985,0
23752961,0.5580,0.7665,0.2088,0.2399,-0.7839,-0.4441,0.9060,0
23753128,0.5104,0.7961,0.2224,0.2373,0.6681,-1.6978,1.3429,0
23753295,0.4584,0.8264,0.2327,0.2298,0.9966,-1.4753,0.3974,0
23753461,0.4030,0.8555,0.2403,0.2189,1.1375,-0.6383,-1.2121,0
23753628,0.3470,0.8813,0.2458,0.2062,1.6627,-1.0498,-2.1175,0
23753795,0.2937,0.9033,0.2480,0.1903,1.5237,-1.1735,-1.4896,0
23753961,0.2416,0.9231,0.2467,0.1694,0.8573,0.2196,-1.0279,0
23754128,0.1888,0.9390,0.2453,0.1500,0.1708,0.0165,-0.1785,0
23754295,0.1385,0.9507,0.2433,0.1335,1.1357,-0.4119,-0.8998,0
23754461,0.0954,0.9596,0.2393,0.1131,1.1309,0.3046,-1.2666,0
23754628,0.0600,0.9661,0.2349,0.0889,0.9419,1.0377,-0.5273,0
23754795,0.0319,0.9704,0.2307,0.0646,0.5219,0.9887,0.4727,0
23754961,0.0100,0.9728,0.2268,0.0454,-0.0773,0.8131,1.2489,0
23755128,-0.0045,0.9742,0.2233,0.0328,-0.3092,1.0756,0.5221,0
23755295,0.0090,-0.9751,-0.2205,-0.0225,-0.4345,1.1669,-0.5758,0
23755461,0.0041,-0.9757,-0.2187,-0.0131,-0.5334,1.0326,-0.6140,0
23755628,0.0063,0.9761,0.2172,0.0064,-0.1470,-0.1292,-0.1775,0
23755795,0.0186,0.9763,0.2154,0.0038,-0.0210,-1.1535,0.9920,0
23755961,0.0301,0.9765,0.2132,0.0051,-0.0219,-1.5022,1.5200,0
23756128,0.0396,0.9767,0.2108,0.0102,-0.2926,-1.1248,1.1838,0
23756295,0.0477,0.9767,0.2087,0.0168,-0.5682,-0.4100,0.6113,0
23756461,0.0545,0.9766,0.2069,0.0227,-1.2609,0.0942,0.8200,0
23756628,0.0584,0.9765,0.2056,0.0289,-1.1891,0.0773,0.5259,0
